payment_method_id,payment_method_name,credit_card,user_id
3765,Credit Card,4039063550541100,5645
3766,Credit Card,4251106516728910,3852
3767,Credit Card,4439000377698740,775
3768,Debit Card,4287164006788670,4679
3769,Credit Card,4106391565318490,9538
3770,Venmo,4357287851618980,3889
3771,Credit Card,4261250512149350,1301
3772,PayPal,4859652925233970,9001
3773,Venmo,4581903248236140,3450
3774,PayPal,4409951514483810,8883
3775,Debit Card,4622651142235070,9941
3776,Debit Card,4473034821480920,7121
3777,Debit Card,4996040144583230,8762
3778,Venmo,4139761201918440,4248
3779,PayPal,4749589335596750,5365
3780,Debit Card,4106560745983430,1184
3781,Debit Card,4700224518214150,6623
3782,PayPal,4407829068490640,3518
3783,Credit Card,4277462616936290,9421
3784,Debit Card,4937824215984280,6871
3785,Credit Card,4110981810608070,3257
3786,Venmo,4229453914872050,1458
3787,Venmo,4450099313590680,9487
3788,Debit Card,4235527808019420,2370
3789,Credit Card,4870495378974360,3753
3790,Debit Card,4090153638473760,6697
3791,Venmo,4284027392644470,9000
3792,Credit Card,4573551329924920,9096
3793,Credit Card,4275552976209630,6117
3794,Debit Card,4525336381963390,1068
3795,PayPal,4329336308002180,7923
3796,Venmo,4965106700820980,2322
3797,Debit Card,4737976686438670,853
3798,Venmo,4603899329062460,3928
3799,Venmo,4398133846794730,1688
3800,Venmo,4637835439086710,5473
3801,Credit Card,4357011633545330,3882
3802,Credit Card,4781239982417210,2324
3803,Credit Card,4777108154892150,7975
3804,Credit Card,4949024871552330,3979
3805,PayPal,4907780592372790,2249
3806,Debit Card,4568609854434630,2101
3807,Credit Card,4992462585727860,5588
3808,PayPal,4374689159845320,3341
3809,Debit Card,4679795438043290,2688
3810,Debit Card,4603435658143990,759
3811,PayPal,4153499319728470,8638
3812,PayPal,4597081841400290,1301
3813,Credit Card,4635648413020490,2916
3814,Debit Card,4999178703714850,218
3815,Venmo,4265384727422720,2263
3816,Venmo,4462277192133290,5888
3817,Debit Card,4302389499050330,4266
3818,PayPal,4303498273955510,6491
3819,Credit Card,4672138327018180,3195
3820,Debit Card,4982777113291440,9508
3821,PayPal,4656728785014350,2168
3822,PayPal,4999930312012920,3739
3823,Debit Card,4967643729657510,9625
3824,PayPal,4619671615369910,4204
3825,Venmo,4020085381973020,7907
3826,Venmo,4250987674108210,2159
3827,PayPal,4295489149685980,22
3828,PayPal,4794700562145620,4779
3829,Credit Card,4640637794014570,1055
3830,Credit Card,4499533969586170,2726
3831,PayPal,4947701593166180,9841
3832,Venmo,4954634919427330,4520
3833,Credit Card,4206912532388770,7032
3834,Credit Card,4620478035409890,6956
3835,Credit Card,4567947628046320,8355
3836,PayPal,4538716089268600,2981
3837,Credit Card,4011081886084210,8384
3838,Credit Card,4546281385770220,6500
3839,Credit Card,4066530898929890,5279
3840,Debit Card,4884462150145280,6444
3841,Debit Card,4860023068108300,1492
3842,PayPal,4677466584408660,5700
3843,Credit Card,4562524468778940,8277
3844,Credit Card,4447970086171470,9502
3845,Debit Card,4118325120592340,2718
3846,Credit Card,4933259319786660,9983
3847,PayPal,4282634023259730,7976
3848,Venmo,4711913522829040,534
3849,Venmo,4459811753163680,9242
3850,Debit Card,4997692869117660,4387
3851,Debit Card,4366895781996210,6687
3852,Credit Card,4807755809794710,4756
3853,PayPal,4002781909929660,251
3854,Venmo,4172948396237750,9449
3855,Debit Card,4958070416116260,671
3856,Credit Card,4188268384054050,6003
3857,Venmo,4509051883636140,3516
3858,Credit Card,4264400107280200,6167
3859,Credit Card,4784602669559350,3507
3860,Venmo,4652264968555140,2426
3861,Venmo,4238016439749710,937
3862,Debit Card,4090779673859060,7843
3863,PayPal,4686273621597890,9874
3864,Venmo,4645532210488270,1892
3865,PayPal,4864328489516210,4127
3866,PayPal,4538069466352320,4200
3867,Venmo,4177180889787210,4883
3868,Debit Card,4040257822359450,24
3869,PayPal,4591430145988130,7759
3870,Venmo,4557179586151250,2403
3871,PayPal,4192439112308140,4013
3872,Venmo,4529827592110590,7538
3873,Debit Card,4223050439327150,4050
3874,PayPal,4143158879164080,325
3875,PayPal,4623002044659200,2635
3876,Venmo,4366682850133310,3835
3877,Credit Card,4490918390219000,6515
3878,Credit Card,4127635381255230,9743
3879,PayPal,4107263983234760,2134
3880,Venmo,4418000478754500,630
3881,PayPal,4379321994887070,4888
3882,Debit Card,4566377481404520,999
3883,PayPal,4818607351909130,1726
3884,Venmo,4417277533879050,2810
3885,Venmo,4535777627644470,6011
3886,Venmo,4610311374218230,6127
3887,Credit Card,4664820135644070,1195
3888,PayPal,4849473255753670,3709
3889,Venmo,4111955887229000,7380
3890,Debit Card,4011026924714180,4437
3891,Debit Card,4398315366155210,9996
3892,Debit Card,4123181290459020,8484
3893,PayPal,4540144306134130,1039
3894,Credit Card,4830748101762240,3096
3895,Debit Card,4625341959370570,2430
3896,PayPal,4555375339022700,2402
3897,PayPal,4817908393998640,5571
3898,Credit Card,4501940807992520,5414
3899,Credit Card,4597884897727340,6919
3900,Credit Card,4222591794643820,490
3901,Debit Card,4847246827863300,3021
3902,Debit Card,4113174908769030,1173
3903,Credit Card,4973709704420990,9818
3904,Credit Card,4916983101218740,1227
3905,PayPal,4254418377590580,5783
3906,PayPal,4685553562660330,6662
3907,Venmo,4438014411380630,648
3908,Credit Card,4286496134404640,9736
3909,PayPal,4902751610800970,5711
3910,PayPal,4247967825625030,6818
3911,Debit Card,4194410153770020,6143
3912,Venmo,4735499960878510,5285
3913,Credit Card,4003130861200180,4011
3914,Credit Card,4719629922725930,8315
3915,PayPal,4853458937489390,5104
3916,PayPal,4815507781218280,3813
3917,Venmo,4325484752959940,5828
3918,Venmo,4964783660521620,344
3919,Debit Card,4173755274176430,4671
3920,PayPal,4645208140702360,8658
3921,PayPal,4519486930688520,7888
3922,Credit Card,4897186382450260,9341
3923,Venmo,4443546068483370,1359
3924,Debit Card,4364840883419580,1715
3925,Debit Card,4963810388814000,1004
3926,PayPal,4180901383542610,4983
3927,Credit Card,4030140747469910,6936
3928,PayPal,4752023306859640,2833
3929,Venmo,4880660979022020,1844
3930,Venmo,4899135630898910,7411
3931,Venmo,4769872065669550,84
3932,PayPal,4904452992029480,7426
3933,Venmo,4675947069431290,9937
3934,Debit Card,4544302598352470,9795
3935,Debit Card,4423124977180680,9655
3936,Venmo,4329483111199400,981
3937,Credit Card,4595326432983360,6594
3938,Credit Card,4820185597143910,6155
3939,Venmo,4376959403332440,4303
3940,Credit Card,4871387421619890,4460
3941,Debit Card,4822503248278080,2128
3942,Debit Card,4041021887744770,1621
3943,Debit Card,4142110435709260,6274
3944,PayPal,4654201287824630,6393
3945,PayPal,4088531493005640,6591
3946,PayPal,4362523938941320,1230
3947,PayPal,4961656961520550,4233
3948,Venmo,4621346676018320,5912
3949,Credit Card,4709513539518330,7076
3950,Credit Card,4686298344576270,3768
3951,Debit Card,4025408148074460,1150
3952,Credit Card,4312818124748660,5914
3953,Credit Card,4724965914067510,1569
3954,Venmo,4841819571394500,9178
3955,PayPal,4367064201862550,8442
3956,Venmo,4236527984951290,7095
3957,PayPal,4470256391178930,5331
3958,Credit Card,4569059782151590,1634
3959,Venmo,4510466722951050,6888
3960,PayPal,4562478939740130,1680
3961,Debit Card,4483900172236870,817
3962,PayPal,4900072269594690,5483
3963,Credit Card,4326760440963360,8107
3964,PayPal,4896752373979100,337
3965,PayPal,4124134936863500,6273
3966,Venmo,4769270630109770,7954
3967,Debit Card,4366047300730420,7828
3968,Credit Card,4576871537537270,6988
3969,PayPal,4649078156559280,1311
3970,Debit Card,4069841666077450,805
3971,Venmo,4135120607877490,3610
3972,Debit Card,4270918410678250,4001
3973,Venmo,4800902033463250,6
3974,PayPal,4917674853415720,2863
3975,Venmo,4407125419533360,5193
3976,Venmo,4659854016767550,4610
3977,Venmo,4126844946945820,3346
3978,Debit Card,4584386908054340,6810
3979,Debit Card,4669498711969000,5245
3980,Credit Card,4635811818456270,301
3981,Credit Card,4368510823864620,3254
3982,Venmo,4417465116574700,6494
3983,Credit Card,4243301265765920,1914
3984,PayPal,4758704179425130,8383
3985,Debit Card,4255790422875780,9784
3986,Venmo,4078248243104730,5564
3987,Venmo,4440060131983520,2286
3988,PayPal,4679302525638310,8993
3989,Credit Card,4952871943860700,1628
3990,PayPal,4597409597727820,4270
3991,Credit Card,4361499436807530,7634
3992,PayPal,4859021724977410,1384
3993,Credit Card,4221190434931900,7568
3994,Credit Card,4072801656725680,8913
3995,Debit Card,4593044094202840,7171
3996,Venmo,4194959886724760,6494
3997,Credit Card,4087798868728640,3165
3998,Venmo,4315967339470820,7613
3999,Debit Card,4093739511058710,6890
4000,Debit Card,4093314638415430,6521
4001,Debit Card,4437526500050780,2624
4002,Debit Card,4391318016689450,6815
4003,PayPal,4043237755981530,4069
4004,Debit Card,4125117889328450,2516
4005,Debit Card,4483422362217780,507
4006,Credit Card,4785923906132470,5263
4007,Venmo,4270758724301090,5998
4008,Debit Card,4645300768054910,7844
4009,Venmo,4512365447032260,1793
4010,Venmo,4898057765650310,6062
4011,Debit Card,4161442659038780,3584
4012,Venmo,4659421091141400,8772
4013,Venmo,4651355396750750,1610
4014,Debit Card,4639078003386880,2879
4015,Venmo,4612267831530190,6640
4016,Credit Card,4781956039655520,3420
4017,Debit Card,4654880040245450,7913
4018,PayPal,4205932594598280,3325
4019,Venmo,4692715453092780,7845
4020,Debit Card,4345882839669210,6838
4021,PayPal,4874890006771210,1363
4022,Debit Card,4500510896991180,1153
4023,Venmo,4154621609675830,6655
4024,PayPal,4595340608139070,3069
4025,Credit Card,4642292075130640,6695
4026,Debit Card,4247265146052150,8996
4027,Debit Card,4831163438144080,2755
4028,Credit Card,4421487062975340,4725
4029,Venmo,4262506944851550,9006
4030,Venmo,4591969398281740,5101
4031,Venmo,4266685177228180,1052
4032,Venmo,4286233849581670,6799
4033,Credit Card,4707519040489960,6525
4034,Venmo,4852178261545810,733
4035,Credit Card,4627076893050270,6647
4036,Debit Card,4819364550874330,4253
4037,Credit Card,4872979565241460,8718
4038,PayPal,4133893992449960,9743
4039,Venmo,4054677250908290,8752
4040,Venmo,4071609979048460,2244
4041,PayPal,4961305714505990,4814
4042,Debit Card,4729144755245000,8197
4043,Venmo,4152178716346930,7104
4044,PayPal,4559575424597920,3766
4045,Debit Card,4150353363264080,3269
4046,Debit Card,4565623197605740,9864
4047,Venmo,4206771850677100,3053
4048,Credit Card,4047985040483670,1946
4049,Venmo,4212121692623910,7044
4050,Credit Card,4492229101588510,2890
4051,Credit Card,4098773324605170,213
4052,Venmo,4480528632416720,3297
4053,Debit Card,4157082125854070,3114
4054,Credit Card,4853305380472530,4047
4055,Credit Card,4578239431660750,6351
4056,Debit Card,4592666748750860,3778
4057,Debit Card,4297106534611080,7132
4058,Debit Card,4629552309363830,9555
4059,PayPal,4738575520545480,8986
4060,Debit Card,4518069938273550,1718
4061,PayPal,4343602069490330,5812
4062,Venmo,4405049466899120,5684
4063,Debit Card,4067908872330010,2095
4064,PayPal,4134938548434220,346
4065,Credit Card,4287343342665270,248
4066,Credit Card,4557511183846610,8090
4067,Debit Card,4417000836613900,241
4068,PayPal,4989269755000970,7968
4069,Debit Card,4842625241192690,3149
4070,PayPal,4362845556965440,6144
4071,PayPal,4586731543380470,9512
4072,Debit Card,4379208825603370,5682
4073,Debit Card,4180742212016400,1722
4074,PayPal,4155283212160970,7405
4075,Credit Card,4008698580329990,1664
4076,PayPal,4587941730385770,917
4077,Credit Card,4526433417274110,5862
4078,Venmo,4290786890318010,7810
4079,PayPal,4169228596078930,9087
4080,Credit Card,4312156868120770,56
4081,Venmo,4945814894883880,8167
4082,Debit Card,4424148295841870,5179
4083,Venmo,4010108781639280,3337
4084,PayPal,4048923683521920,4950
4085,Debit Card,4315453782968460,8327
4086,Venmo,4529124223666410,7168
4087,Venmo,4528602865885930,9321
4088,Credit Card,4575906488342160,6209
4089,Credit Card,4029621724353960,9461
4090,Debit Card,4166158737120050,9960
4091,PayPal,4194824290931150,480
4092,Debit Card,4688151926374700,818
4093,PayPal,4476397500965410,8106
4094,Credit Card,4733684192736240,650
4095,Debit Card,4606296582273830,7770
4096,Debit Card,4039258941042130,2853
4097,Venmo,4693172235896590,2709
4098,Credit Card,4826688561349350,4548
4099,Credit Card,4007539414219360,6657
4100,Credit Card,4275560381733100,3854
4101,Credit Card,4898242548830270,7739
4102,Venmo,4370182400235030,8424
4103,Debit Card,4916776064483660,1866
4104,Credit Card,4649015908854290,3742
4105,Venmo,4787560600141430,1822
4106,Debit Card,4895393455437390,2115
4107,Venmo,4122366073375820,9223
4108,Venmo,4947835525022400,4106
4109,Debit Card,4584342134505700,8649
4110,Debit Card,4182963018193350,3829
4111,Venmo,4738324795305720,7541
4112,Venmo,4893424359421430,3129
4113,PayPal,4834117133269220,8857
4114,PayPal,4510112650568490,9005
4115,PayPal,4841298989673630,1246
4116,Venmo,4118058643110620,5459
4117,Venmo,4848939689893680,9559
4118,Debit Card,4907695787798620,8643
4119,PayPal,4450625970670880,6152
4120,Debit Card,4459773949687640,951
4121,Credit Card,4521857304111870,5728
4122,Venmo,4158243902419850,644
4123,Credit Card,4258610990288740,6688
4124,Venmo,4589266474833460,3325
4125,Debit Card,4956372027386180,4295
4126,PayPal,4747561840005580,6888
4127,Debit Card,4569915909686870,2716
4128,Venmo,4918178759175810,3543
4129,Venmo,4985509183942510,7441
4130,PayPal,4620122964215210,9538
4131,Credit Card,4366959794454950,8074
4132,Credit Card,4328961629514120,2964
4133,Venmo,4191241592287600,6357
4134,PayPal,4382459451008540,2366
4135,PayPal,4282489549566430,968
4136,Venmo,4513574154342810,8203
4137,Venmo,4477400884708880,480
4138,PayPal,4548938549354720,6769
4139,Credit Card,4530987445977130,8436
4140,Venmo,4611603945059950,3005
4141,Venmo,4597839314041000,149
4142,Venmo,4530761208013850,7608
4143,Credit Card,4527339045003190,3243
4144,Venmo,4397960424294280,2442
4145,PayPal,4296489132856780,2470
4146,Venmo,4331714305625200,956
4147,Credit Card,4004193666840910,1764
4148,Venmo,4486113950944330,1247
4149,Debit Card,4877099056256620,1238
4150,Credit Card,4333153557836520,4462
4151,Venmo,4928707210532140,5695
4152,Debit Card,4884924027204400,1224
4153,Credit Card,4087809980604670,1758
4154,PayPal,4125888924389290,1122
4155,Debit Card,4414864410382260,8744
4156,Credit Card,4775420007437870,2299
4157,PayPal,4179365265312080,541
4158,Venmo,4078090236110970,8970
4159,Debit Card,4129336505055670,1860
4160,PayPal,4558468214382670,8026
4161,PayPal,4875633479819030,8042
4162,Venmo,4216025601284010,2409
4163,Debit Card,4396836747194410,7018
4164,PayPal,4065079831911650,9133
4165,Venmo,4781254601455780,9801
4166,Credit Card,4038390631596600,5780
4167,PayPal,4325195259819040,64
4168,PayPal,4318183610562260,8030
4169,Venmo,4443602880767250,7684
4170,Credit Card,4085182113388080,6085
4171,PayPal,4790881623005740,7752
4172,Venmo,4388008393358720,3130
4173,Debit Card,4884893278843240,8265
4174,PayPal,4438514412004540,9746
4175,PayPal,4052462065083220,2699
4176,Credit Card,4692790718518100,4281
4177,Venmo,4925140188348100,9826
4178,Venmo,4845472960356680,7797
4179,Credit Card,4092485316232250,2736
4180,Credit Card,4562342580482660,9668
4181,Credit Card,4027811010196150,2913
4182,Venmo,4822043830904760,4934
4183,Credit Card,4527549756008570,7853
4184,Debit Card,4004085127754760,109
4185,Credit Card,4717398958451830,1967
4186,Debit Card,4922354394898670,508
4187,Venmo,4071811246197040,8808
4188,Credit Card,4389474646851280,8848
4189,PayPal,4841773051545940,7145
4190,Debit Card,4338904528049980,3726
4191,Venmo,4090950248273420,6330
4192,Debit Card,4213316687566970,3665
4193,Credit Card,4082045742366700,6106
4194,PayPal,4137164050865210,1061
4195,Debit Card,4741623086380210,8832
4196,Venmo,4169285278048290,3403
4197,PayPal,4148831324708400,5306
4198,PayPal,4721856622654890,1214
4199,Credit Card,4555681373368310,9534
4200,PayPal,4532034206524160,2859
4201,PayPal,4046151397159850,9108
4202,PayPal,4582446165688270,1824
4203,Venmo,4098950617624890,1005
4204,PayPal,4239607457306830,8387
4205,Venmo,4632876180005820,2914
4206,PayPal,4971786904516870,2577
4207,PayPal,4511117016244240,6258
4208,PayPal,4129426603405410,1551
4209,Debit Card,4466473468784230,3404
4210,PayPal,4934593606249100,1355
4211,Credit Card,4316279551334010,745
4212,Debit Card,4496952816473220,9683
4213,Credit Card,4574969799235320,5000
4214,Venmo,4021333631943940,3643
4215,Venmo,4882981817014220,8863
4216,PayPal,4518191959877650,290
4217,Credit Card,4370411052103500,6681
4218,Venmo,4098338164301550,531
4219,Debit Card,4308046377604250,1915
4220,Debit Card,4105531164496980,937
4221,Credit Card,4390742719443480,7420
4222,PayPal,4896374972343910,7330
4223,Credit Card,4300291657429950,1861
4224,Credit Card,4450965630911480,7435
4225,Debit Card,4936913058915170,1668
4226,PayPal,4327620218771630,3098
4227,PayPal,4848219803607780,6646
4228,PayPal,4851595006955400,948
4229,Venmo,4958134380647950,8538
4230,Debit Card,4144912706199580,1154
4231,Credit Card,4070021216185070,8418
4232,Debit Card,4409338662061680,8979
4233,Credit Card,4730621633440460,9680
4234,Venmo,4217368895782320,2065
4235,Credit Card,4664749755211710,5516
4236,Credit Card,4850139696654750,6121
4237,PayPal,4973759349430080,1149
4238,Credit Card,4552881939711010,3507
4239,Debit Card,4810279865920480,2770
4240,Venmo,4017497781365660,7890
4241,PayPal,4052531355787980,4029
4242,Venmo,4210724412320670,5916
4243,Venmo,4186665395387330,2337
4244,PayPal,4560991125673840,5034
4245,PayPal,4826180188594120,7043
4246,Venmo,4416418439379180,8904
4247,Venmo,4042776965015370,9078
4248,Credit Card,4962518386350100,6287
4249,Venmo,4520446114420970,1944
4250,PayPal,4516233250108350,1056
4251,PayPal,4869603184553000,318
4252,Venmo,4321311621243720,4682
4253,Debit Card,4724368393849020,9069
4254,Credit Card,4890114803198830,4876
4255,PayPal,4295358167216670,9705
4256,PayPal,4253341309611410,6287
4257,Venmo,4242514384992980,6138
4258,Venmo,4579547972252900,9461
4259,Credit Card,4275546548161650,8850
4260,Debit Card,4851555605652150,494
4261,Debit Card,4069634479467280,8103
4262,Credit Card,4180796582545580,5728
4263,Venmo,4515393645728450,8452
4264,Debit Card,4900465193242090,7825
4265,Debit Card,4197124446403870,9643
4266,Credit Card,4504162515505080,2963
4267,Credit Card,4332558064917800,2682
4268,Debit Card,4441906435075100,4669
4269,Debit Card,4309308551920410,4792
4270,Venmo,4606349636480600,840
4271,Credit Card,4844799608944760,6741
4272,PayPal,4348385292821700,4275
4273,PayPal,4682440696124590,60
4274,Venmo,4065714480126970,8116
4275,Venmo,4450285614275360,7737
4276,Debit Card,4776224986596610,9914
4277,Debit Card,4760452699314550,8461
4278,Venmo,4789130093328200,7714
4279,Venmo,4057474414229350,3252
4280,PayPal,4242810235770460,9193
4281,PayPal,4948862364674610,1841
4282,Credit Card,4214385510966700,8097
4283,PayPal,4417023865987730,334
4284,Credit Card,4600542235333990,8148
4285,Venmo,4141886349361360,8061
4286,Venmo,4503488029886170,2460
4287,Venmo,4209930485562420,36
4288,Credit Card,4364687651641920,7
4289,Venmo,4377685828553000,7748
4290,Debit Card,4209931105479740,579
4291,Debit Card,4254111827654920,9061
4292,Venmo,4693126115257990,6247
4293,Venmo,4802805797047760,2545
4294,Debit Card,4946936131365580,2918
4295,Venmo,4305903334007350,605
4296,Debit Card,4813070430120780,6959
4297,Venmo,4819251694847410,3123
4298,Credit Card,4783871054051460,3022
4299,Venmo,4453448481239930,1076
4300,Credit Card,4843154540546520,3402
4301,Credit Card,4886279330411360,555
4302,Debit Card,4454494822399550,2109
4303,Credit Card,4025718670750630,7992
4304,Credit Card,4768854203927090,8139
4305,Credit Card,4953858162295900,9083
4306,Credit Card,4973371706799830,9334
4307,Debit Card,4273907097839310,7074
4308,PayPal,4795025618669070,7148
4309,PayPal,4915898969320370,1799
4310,Debit Card,4925744543621680,2211
4311,Venmo,4821199321449850,3322
4312,Debit Card,4421418088064560,3912
4313,PayPal,4788721645761070,3302
4314,Venmo,4521351577686730,4340
4315,Debit Card,4022429777392060,1690
4316,PayPal,4365336313642180,7652
4317,PayPal,4543870238214310,5010
4318,Credit Card,4484117178243880,1759
4319,PayPal,4926892804983200,7864
4320,PayPal,4890199086349690,6576
4321,Debit Card,4654265967725780,9485
4322,Credit Card,4987341085236080,5005
4323,Venmo,4495583391207900,8597
4324,PayPal,4189560687510660,2317
4325,Venmo,4448821293178280,9850
4326,PayPal,4137957310584740,1258
4327,Credit Card,4088401024564900,4103
4328,Venmo,4223232114703100,3559
4329,Venmo,4313021528453260,9187
4330,Venmo,4963628156754000,9862
4331,Credit Card,4007358332438230,2042
4332,PayPal,4805459358474540,5278
4333,Debit Card,4621612384722660,2670
4334,Debit Card,4462884747283500,4905
4335,Debit Card,4058593135485770,3819
4336,Debit Card,4804686432119170,4980
4337,Debit Card,4044415587057300,2097
4338,Venmo,4041220562404420,586
4339,Credit Card,4678991021402270,9096
4340,PayPal,4030250893934590,8858
4341,PayPal,4527427058597530,8483
4342,Credit Card,4574989631351430,8628
4343,Debit Card,4162483149202120,3692
4344,PayPal,4753430108420730,8893
4345,PayPal,4818734729849330,3426
4346,Credit Card,4420156594276710,2156
4347,Debit Card,4916591667749750,9371
4348,PayPal,4838576888634810,6556
4349,Credit Card,4882426500696600,4049
4350,Credit Card,4914391229618110,7113
4351,Credit Card,4481553226273320,1436
4352,Credit Card,4144653282461670,36
4353,PayPal,4923541157396920,9533
4354,Venmo,4308694830138920,563
4355,PayPal,4252358467340480,1447
4356,PayPal,4198291543032730,9637
4357,Debit Card,4033247958993550,9446
4358,Venmo,4608691865285610,5042
4359,Venmo,4458303957100950,7972
4360,Debit Card,4136582026148930,405
4361,Credit Card,4655823740000550,5416
4362,Credit Card,4505914917388020,9486
4363,Venmo,4975159460150440,7789
4364,Venmo,4571107395217960,1892
4365,Debit Card,4177628700719540,8018
4366,Debit Card,4435857023994100,210
4367,Credit Card,4971813156664670,3650
4368,Credit Card,4334313635002070,2472
4369,PayPal,4943165227154250,205
4370,PayPal,4812259915725120,9913
4371,Debit Card,4226263264338180,2400
4372,Credit Card,4035128058762950,9647
4373,Credit Card,4914436758099800,7070
4374,Debit Card,4656052978451800,8746
4375,PayPal,4185083958117620,9015
4376,Credit Card,4972804855147710,8367
4377,Debit Card,4007206717159010,9289
4378,Credit Card,4162552037209580,9122
4379,PayPal,4486000113946220,7962
4380,Credit Card,4236299657079330,6573
4381,PayPal,4861389645186500,4211
4382,Credit Card,4231973310210250,5102
4383,Venmo,4714963947503260,3149
4384,Debit Card,4751044009028380,846
4385,Debit Card,4432690884213150,4212
4386,PayPal,4626012582990240,7988
4387,Venmo,4627134184403590,1740
4388,Debit Card,4625811724707160,5390
4389,Venmo,4328742187347110,6708
4390,Venmo,4207185219152290,2028
4391,Credit Card,4925416072302470,5066
4392,Debit Card,4399438715987540,4364
4393,Credit Card,4255365002093630,3963
4394,Debit Card,4667817684399720,8047
4395,Venmo,4960728655656080,1991
4396,PayPal,4690479184154390,1021
4397,Credit Card,4287225070628660,3751
4398,Credit Card,4262027289846420,8225
4399,Credit Card,4394923162930400,6204
4400,PayPal,4312449953943370,7077
4401,Venmo,4932025045685390,3805
4402,Credit Card,4316720833974440,2279
4403,Credit Card,4950284713156690,9141
4404,PayPal,4133136593396750,2261
4405,Venmo,4118514932182110,4000
4406,Debit Card,4716589806500710,3854
4407,PayPal,4858806717935280,4480
4408,Debit Card,4828504091257880,7086
4409,Venmo,4305982229847720,264
4410,PayPal,4133273598019610,6035
4411,Credit Card,4519935705575340,8494
4412,PayPal,4210075713861880,1558
4413,PayPal,4886517517010660,3301
4414,Venmo,4500308607666850,6629
4415,Debit Card,4177241754766160,2957
4416,PayPal,4989214000092580,8748
4417,Venmo,4931233006104540,3418
4418,PayPal,4123175712348620,7070
4419,Venmo,4132477741416430,3717
4420,PayPal,4682557824975880,4936
4421,PayPal,4117745072403790,9955
4422,Venmo,4857704265331700,3648
4423,Venmo,4129748429015490,8600
4424,Venmo,4859940351365710,7379
4425,Credit Card,4368614256627060,120
4426,Debit Card,4990285915563100,6118
4427,Credit Card,4063017906150570,2875
4428,Debit Card,4089432110767750,6675
4429,PayPal,4329069274352610,7424
4430,Venmo,4809797184666160,6698
4431,PayPal,4086942246355420,9146
4432,PayPal,4743724806099560,3156
4433,Venmo,4317224162103450,4276
4434,PayPal,4373824416029450,1962
4435,Credit Card,4544021523609930,1263
4436,Credit Card,4297891045420670,5775
4437,Credit Card,4791130715747440,6850
4438,Venmo,4640730625135460,1199
4439,PayPal,4860323592425530,8587
4440,PayPal,4870625599775800,7554
4441,Venmo,4694390818239960,2828
4442,Venmo,4964298890810280,7433
4443,PayPal,4707539427186850,7794
4444,Debit Card,4539394408739660,3813
4445,Debit Card,4265686660435170,4277
4446,Debit Card,4929132127481950,1497
4447,PayPal,4280888144120390,4280
4448,Debit Card,4394487614466860,8126
4449,PayPal,4027469129642360,8563
4450,Credit Card,4642684517825950,5295
4451,PayPal,4500396850849650,4202
4452,Debit Card,4387793029787960,6230
4453,Debit Card,4705177742759750,9957
4454,Credit Card,4893745161020200,7704
4455,PayPal,4307339416525960,1185
4456,Credit Card,4779177547120090,9952
4457,Credit Card,4770747988766750,3383
4458,Debit Card,4037389857548230,5455
4459,Credit Card,4998124793756390,8826
4460,Credit Card,4386683211658570,1647
4461,Venmo,4152795428422440,9617
4462,Venmo,4072862019647650,1759
4463,PayPal,4714684479962060,1252
4464,PayPal,4906315784474960,4580
4465,Credit Card,4410748007918420,8171
4466,Credit Card,4143539584690110,7442
4467,Debit Card,4793415505733740,9214
4468,Credit Card,4283023762647950,6258
4469,Debit Card,4331330998241240,83
4470,PayPal,4607089177513560,2941
4471,Debit Card,4663994272743230,8441
4472,PayPal,4486535972969680,9768
4473,PayPal,4473192221769640,7885
4474,Credit Card,4899105327400320,4610
4475,Debit Card,4384882999555510,325
4476,Debit Card,4074046191917480,2883
4477,Debit Card,4659087594974900,4126
4478,Debit Card,4644976453124770,5495
4479,Credit Card,4704109760181990,2410
4480,Venmo,4606303812161000,5866
4481,Debit Card,4794929886814110,3011
4482,Venmo,4862415979504960,8990
4483,PayPal,4741909991418920,7573
4484,PayPal,4324489629831290,6747
4485,Credit Card,4681136593979720,1934
4486,PayPal,4641041200281280,3580
4487,Venmo,4006075119577760,6361
4488,PayPal,4492326097266660,7133
4489,Venmo,4674095504656310,1013
4490,Credit Card,4385578527237970,8269
4491,PayPal,4471362719445660,6475
4492,Debit Card,4461191977279670,2558
4493,PayPal,4154199323774330,9066
4494,Credit Card,4565718703256910,1247
4495,Credit Card,4881079149561260,7059
4496,PayPal,4825581397793040,8841
4497,Debit Card,4761783709643390,3902
4498,PayPal,4928340897563950,8802
4499,Debit Card,4261954393405040,3168
4500,Debit Card,4002067823447240,9948
4501,Venmo,4273435583545410,3301
4502,Debit Card,4296770225586130,7615
4503,Debit Card,4882686329407010,7525
4504,Debit Card,4187003464912780,3453
4505,Debit Card,4808521708153780,572
4506,PayPal,4406927951491470,1134
4507,Debit Card,4532039060762670,2537
4508,Credit Card,4926505269634410,6855
4509,PayPal,4779420184835230,5240
4510,Debit Card,4711679718508870,9969
4511,Debit Card,4044138674529500,5421
4512,PayPal,4466848881214840,1719
4513,Credit Card,4628820245326240,5023
4514,Debit Card,4722381704796990,6964
4515,Venmo,4456616694406010,3230
4516,Debit Card,4644212116634910,2911
4517,Venmo,4933588718574610,60
4518,Debit Card,4250570511774560,9946
4519,Venmo,4051509627511110,2629
4520,Venmo,4319779889029480,7006
4521,Debit Card,4897084346959160,4106
4522,Venmo,4862937413648010,8993
4523,Venmo,4799331205193600,1299
